location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
"Köln Eifeltor, emplacement","Oss, terminal OOC",121,181
"Köln Eifeltor, emplacement","Pernis, emplacement",178,272
"Köln Eifeltor, emplacement",Rheine,132,202
"Köln Eifeltor, emplacement","Rheinhausen, emplacement",55,76
"Köln Eifeltor, emplacement","Roosendaal, emplacement",162,253
"Köln Eifeltor, emplacement",RWG,200,304
"Köln Eifeltor, emplacement","Sittard, emplacement",70,101
"Köln Eifeltor, emplacement",Sloehaven empl.,171,274
"Köln Eifeltor, emplacement",Steinweg Amsterdam,179,285
"Köln Eifeltor, emplacement",Stroe,139,209
"Köln Eifeltor, emplacement",Stuttgart,231,369
"Köln Eifeltor, emplacement","Tilburg, industrie",123,186
"Köln Eifeltor, emplacement","Uitgeest, emplacement",189,305
"Köln Eifeltor, emplacement","Valburg, emplacement CUP",116,182
"Köln Eifeltor, emplacement","Venlo, emplacement",69,98
"Köln Eifeltor, emplacement","Viersen, guterbahnhof",52,72
"Köln Eifeltor, emplacement","Vlissingen Sloe, emplacement",171,274
"Köln Eifeltor, emplacement",Vopak-Sloe,172,274
"Köln Eifeltor, emplacement","Waalhaven, emplacement",172,266
"Köln Eifeltor, emplacement","Waalhaven, kantoor RFO",174,267
"Köln Eifeltor, emplacement","Westhaven, emplacement",177,282
"Köln Eifeltor, emplacement",Zevenaar grens,105,164
"Köln Eifeltor, emplacement","Zutphen, emplacement",131,197
Koole Vondelingenweg,"Krefeld Linn, emplacement",143,211
Koole Vondelingenweg,"Lage Zwaluwe, emplacement",32,44
Koole Vondelingenweg,"Leusden, PON",66,96
Koole Vondelingenweg,Ludwigshafen-Oggersheim,306,481
Koole Vondelingenweg,"Maasvlakte, emplacement",30,36
Koole Vondelingenweg,Magdeburg Hbf,352,570
Koole Vondelingenweg,"Marl-Sinsen, emplacement",158,252
Koole Vondelingenweg,Matrans Rotterdam Terminal,25,14
Koole Vondelingenweg,"Moerdijk, emplacement",37,48
Koole Vondelingenweg,Moers,131,199
Koole Vondelingenweg,"Neuss, guterbahnhof",149,227
Koole Vondelingenweg,"Nijmegen, emplacement",85,117
Koole Vondelingenweg,NWB terminal,56,80
Koole Vondelingenweg,OBA,59,83
Koole Vondelingenweg,"Oberhausen West, emplacement",136,210
Koole Vondelingenweg,"Oldenzaal, emplacement",139,211
Koole Vondelingenweg,"Onnen, emplacement noordingang",167,261
Koole Vondelingenweg,"Onnen, emplacement zuidingang",164,257
Koole Vondelingenweg,Opladen,171,261
Koole Vondelingenweg,"Oss, terminal OOC",77,111
Koole Vondelingenweg,"Pernis, emplacement",9,3
Koole Vondelingenweg,Rheine,164,252
Koole Vondelingenweg,"Rheinhausen, emplacement",138,212
Koole Vondelingenweg,"Roosendaal, emplacement",46,64
Koole Vondelingenweg,RWG,35,38
Koole Vondelingenweg,"Sittard, emplacement",125,189
Koole Vondelingenweg,Sloehaven empl.,78,119
Koole Vondelingenweg,Steinweg Amsterdam,55,80
Koole Vondelingenweg,Stroe,81,122
Koole Vondelingenweg,Stuttgart,398,630
Koole Vondelingenweg,"Tilburg, industrie",61,88
Koole Vondelingenweg,"Uitgeest, emplacement",64,96
Koole Vondelingenweg,"Valburg, emplacement CUP",75,113
Koole Vondelingenweg,"Venlo, emplacement",118,175
Koole Vondelingenweg,"Viersen, guterbahnhof",138,201
Koole Vondelingenweg,"Vlissingen Sloe, emplacement",78,119
Koole Vondelingenweg,Vopak-Sloe,79,118
Koole Vondelingenweg,"Waalhaven, emplacement",11,10
Koole Vondelingenweg,"Waalhaven, kantoor RFO",14,12
Koole Vondelingenweg,"Westhaven, emplacement",58,82
Koole Vondelingenweg,Zevenaar grens,97,144
Koole Vondelingenweg,"Zutphen, emplacement",111,155
"Krefeld Linn, emplacement","Lage Zwaluwe, emplacement",122,178
"Krefeld Linn, emplacement","Leusden, PON",114,166
"Krefeld Linn, emplacement",Ludwigshafen-Oggersheim,193,295
"Krefeld Linn, emplacement","Maasvlakte, emplacement",161,240
"Krefeld Linn, emplacement",Magdeburg Hbf,266,426
"Krefeld Linn, emplacement","Marl-Sinsen, emplacement",59,75
"Krefeld Linn, emplacement",Matrans Rotterdam Terminal,151,209
"Krefeld Linn, emplacement","Moerdijk, emplacement",129,186
"Krefeld Linn, emplacement",Moers,25,22
"Krefeld Linn, emplacement","Neuss, guterbahnhof",27,23
"Krefeld Linn, emplacement","Nijmegen, emplacement",76,104
"Krefeld Linn, emplacement",NWB terminal,148,218
"Krefeld Linn, emplacement",OBA,147,218
"Krefeld Linn, emplacement","Oberhausen West, emplacement",30,30
"Krefeld Linn, emplacement","Oldenzaal, emplacement",110,140
"Krefeld Linn, emplacement","Onnen, emplacement noordingang",176,267
"Krefeld Linn, emplacement","Onnen, emplacement zuidingang",172,264
"Krefeld Linn, emplacement",Opladen,47,56
"Krefeld Linn, emplacement","Oss, terminal OOC",86,119
"Krefeld Linn, emplacement","Pernis, emplacement",143,210
"Krefeld Linn, emplacement",Rheine,108,150
"Krefeld Linn, emplacement","Rheinhausen, emplacement",20,14
"Krefeld Linn, emplacement","Roosendaal, emplacement",132,191
"Krefeld Linn, emplacement",RWG,165,242
"Krefeld Linn, emplacement","Sittard, emplacement",69,95
"Krefeld Linn, emplacement",Sloehaven empl.,163,249
"Krefeld Linn, emplacement",Steinweg Amsterdam,150,225
"Krefeld Linn, emplacement",Stroe,110,153
"Krefeld Linn, emplacement",Stuttgart,274,425
"Krefeld Linn, emplacement","Tilburg, industrie",94,134
"Krefeld Linn, emplacement","Uitgeest, emplacement",157,240
"Krefeld Linn, emplacement","Valburg, emplacement CUP",81,121
"Krefeld Linn, emplacement","Venlo, emplacement",42,48
"Krefeld Linn, emplacement","Viersen, guterbahnhof",31,29
"Krefeld Linn, emplacement","Vlissingen Sloe, emplacement",164,249
"Krefeld Linn, emplacement",Vopak-Sloe,164,249
"Krefeld Linn, emplacement","Waalhaven, emplacement",137,204
"Krefeld Linn, emplacement","Waalhaven, kantoor RFO",139,205
"Krefeld Linn, emplacement","Westhaven, emplacement",146,217
"Krefeld Linn, emplacement",Zevenaar grens,80,112
"Krefeld Linn, emplacement","Zutphen, emplacement",106,145
"Lage Zwaluwe, emplacement","Leusden, PON",62,92
"Lage Zwaluwe, emplacement",Ludwigshafen-Oggersheim,279,441
"Lage Zwaluwe, emplacement","Maasvlakte, emplacement",51,73
"Lage Zwaluwe, emplacement",Magdeburg Hbf,348,566
"Lage Zwaluwe, emplacement","Marl-Sinsen, emplacement",150,229
"Lage Zwaluwe, emplacement",Matrans Rotterdam Terminal,41,42
"Lage Zwaluwe, emplacement","Moerdijk, emplacement",13,10
"Lage Zwaluwe, emplacement",Moers,112,171
"Lage Zwaluwe, emplacement","Neuss, guterbahnhof",124,186
"Lage Zwaluwe, emplacement","Nijmegen, emplacement",70,98
"Lage Zwaluwe, emplacement",NWB terminal,74,110
"Lage Zwaluwe, emplacement",OBA,77,113
"Lage Zwaluwe, emplacement","Oberhausen West, emplacement",121,184
"Lage Zwaluwe, emplacement","Oldenzaal, emplacement",135,207
"Lage Zwaluwe, emplacement","Onnen, emplacement noordingang",164,256
"Lage Zwaluwe, emplacement","Onnen, emplacement zuidingang",160,252
"Lage Zwaluwe, emplacement",Opladen,150,228
"Lage Zwaluwe, emplacement","Oss, terminal OOC",56,79
"Lage Zwaluwe, emplacement","Pernis, emplacement",33,43
"Lage Zwaluwe, emplacement",Rheine,160,248
"Lage Zwaluwe, emplacement","Rheinhausen, emplacement",118,179
"Lage Zwaluwe, emplacement","Roosendaal, emplacement",22,27
"Lage Zwaluwe, emplacement",RWG,56,75
"Lage Zwaluwe, emplacement","Sittard, emplacement",98,148
"Lage Zwaluwe, emplacement",Sloehaven empl.,59,91
"Lage Zwaluwe, emplacement",Steinweg Amsterdam,74,110
"Lage Zwaluwe, emplacement",Stroe,77,117
"Lage Zwaluwe, emplacement",Stuttgart,368,579
"Lage Zwaluwe, emplacement","Tilburg, industrie",34,47
"Lage Zwaluwe, emplacement","Uitgeest, emplacement",82,126
"Lage Zwaluwe, emplacement","Valburg, emplacement CUP",69,105
"Lage Zwaluwe, emplacement","Venlo, emplacement",91,135
"Lage Zwaluwe, emplacement","Viersen, guterbahnhof",111,161
"Lage Zwaluwe, emplacement","Vlissingen Sloe, emplacement",59,91
"Lage Zwaluwe, emplacement",Vopak-Sloe,60,91
"Lage Zwaluwe, emplacement","Waalhaven, emplacement",27,37
"Lage Zwaluwe, emplacement","Waalhaven, kantoor RFO",30,38
"Lage Zwaluwe, emplacement","Westhaven, emplacement",76,112
"Lage Zwaluwe, emplacement",Zevenaar grens,91,135
"Lage Zwaluwe, emplacement","Zutphen, emplacement",104,147
"Leusden, PON",Ludwigshafen-Oggersheim,280,435
"Leusden, PON","Maasvlakte, emplacement",86,126
"Leusden, PON",Magdeburg Hbf,294,478
"Leusden, PON","Marl-Sinsen, emplacement",112,171
"Leusden, PON",Matrans Rotterdam Terminal,79,98
"Leusden, PON","Moerdijk, emplacement",69,96
"Leusden, PON",Moers,104,154
"Leusden, PON","Neuss, guterbahnhof",122,182
"Leusden, PON","Nijmegen, emplacement",57,72
"Leusden, PON",NWB terminal,49,68
"Leusden, PON",OBA,48,66
"Leusden, PON","Oberhausen West, emplacement",92,142
"Leusden, PON","Oldenzaal, emplacement",81,119
"Leusden, PON","Onnen, emplacement noordingang",110,167
"Leusden, PON","Onnen, emplacement zuidingang",106,164
"Leusden, PON",Opladen,127,195
"Leusden, PON","Oss, terminal OOC",63,81
"Leusden, PON","Pernis, emplacement",69,97
"Leusden, PON",Rheine,105,159
"Leusden, PON","Rheinhausen, emplacement",111,166
"Leusden, PON","Roosendaal, emplacement",78,112
"Leusden, PON",RWG,91,128
"Leusden, PON","Sittard, emplacement",117,178
"Leusden, PON",Sloehaven empl.,116,176
"Leusden, PON",Steinweg Amsterdam,48,68
"Leusden, PON",Stroe,23,29
"Leusden, PON",Stuttgart,354,564
"Leusden, PON","Tilburg, industrie",68,98
"Leusden, PON","Uitgeest, emplacement",58,79
"Leusden, PON","Valburg, emplacement CUP",47,62
"Leusden, PON","Venlo, emplacement",92,129
"Leusden, PON","Viersen, guterbahnhof",111,155
"Leusden, PON","Vlissingen Sloe, emplacement",116,176
"Leusden, PON",Vopak-Sloe,117,176
"Leusden, PON","Waalhaven, emplacement",64,94
"Leusden, PON","Waalhaven, kantoor RFO",67,95
"Leusden, PON","Westhaven, emplacement",46,65
"Leusden, PON",Zevenaar grens,50,62
"Leusden, PON","Zutphen, emplacement",54,69
Ludwigshafen-Oggersheim,"Maasvlakte, emplacement",327,512
Ludwigshafen-Oggersheim,Magdeburg Hbf,316,507
Ludwigshafen-Oggersheim,"Marl-Sinsen, emplacement",216,345
Ludwigshafen-Oggersheim,Matrans Rotterdam Terminal,317,480
Ludwigshafen-Oggersheim,"Moerdijk, emplacement",288,450
Ludwigshafen-Oggersheim,Moers,199,310
Ludwigshafen-Oggersheim,"Neuss, guterbahnhof",179,276
Ludwigshafen-Oggersheim,"Nijmegen, emplacement",242,376
Ludwigshafen-Oggersheim,NWB terminal,314,489
Ludwigshafen-Oggersheim,OBA,314,490
Ludwigshafen-Oggersheim,"Oberhausen West, emplacement",192,311
Ludwigshafen-Oggersheim,"Oldenzaal, emplacement",271,422
Ludwigshafen-Oggersheim,"Onnen, emplacement noordingang",338,548
Ludwigshafen-Oggersheim,"Onnen, emplacement zuidingang",334,545
Ludwigshafen-Oggersheim,Opladen,164,261
Ludwigshafen-Oggersheim,"Oss, terminal OOC",252,391
Ludwigshafen-Oggersheim,"Pernis, emplacement",309,482
Ludwigshafen-Oggersheim,Rheine,269,432
Ludwigshafen-Oggersheim,"Rheinhausen, emplacement",194,303
Ludwigshafen-Oggersheim,"Roosendaal, emplacement",291,456
Ludwigshafen-Oggersheim,RWG,331,514
Ludwigshafen-Oggersheim,"Sittard, emplacement",202,313
Ludwigshafen-Oggersheim,Sloehaven empl.,302,486
Ludwigshafen-Oggersheim,Steinweg Amsterdam,316,497
Ludwigshafen-Oggersheim,Stroe,276,425
Ludwigshafen-Oggersheim,Stuttgart,95,140
Ludwigshafen-Oggersheim,"Tilburg, industrie",253,398
Ludwigshafen-Oggersheim,"Uitgeest, emplacement",324,512
Ludwigshafen-Oggersheim,"Valburg, emplacement CUP",247,392
Ludwigshafen-Oggersheim,"Venlo, emplacement",199,309
Ludwigshafen-Oggersheim,"Viersen, guterbahnhof",187,291
Ludwigshafen-Oggersheim,"Vlissingen Sloe, emplacement",303,486
Ludwigshafen-Oggersheim,Vopak-Sloe,304,485
Ludwigshafen-Oggersheim,"Waalhaven, emplacement",303,476
Ludwigshafen-Oggersheim,"Waalhaven, kantoor RFO",306,477
Ludwigshafen-Oggersheim,"Westhaven, emplacement",313,489
Ludwigshafen-Oggersheim,Zevenaar grens,242,393
Ludwigshafen-Oggersheim,"Zutphen, emplacement",268,426
"Maasvlakte, emplacement",Magdeburg Hbf,371,600
"Maasvlakte, emplacement","Marl-Sinsen, emplacement",178,282
"Maasvlakte, emplacement",Matrans Rotterdam Terminal,45,43
"Maasvlakte, emplacement","Moerdijk, emplacement",57,78
"Maasvlakte, emplacement",Moers,151,228
"Maasvlakte, emplacement","Neuss, guterbahnhof",169,257
"Maasvlakte, emplacement","Nijmegen, emplacement",105,147
"Maasvlakte, emplacement",NWB terminal,76,109
"Maasvlakte, emplacement",OBA,79,112
"Maasvlakte, emplacement","Oberhausen West, emplacement",155,240
"Maasvlakte, emplacement","Oldenzaal, emplacement",158,241
"Maasvlakte, emplacement","Onnen, emplacement noordingang",186,291
"Maasvlakte, emplacement","Onnen, emplacement zuidingang",184,286
"Maasvlakte, emplacement",Opladen,190,290
"Maasvlakte, emplacement","Oss, terminal OOC",96,140
"Maasvlakte, emplacement","Pernis, emplacement",30,35
"Maasvlakte, emplacement",Rheine,183,281
"Maasvlakte, emplacement","Rheinhausen, emplacement",158,241
"Maasvlakte, emplacement","Roosendaal, emplacement",66,94
"Maasvlakte, emplacement",RWG,14,7
"Maasvlakte, emplacement","Sittard, emplacement",145,219
"Maasvlakte, emplacement",Sloehaven empl.,85,101
"Maasvlakte, emplacement",Steinweg Amsterdam,75,109
"Maasvlakte, emplacement",Stroe,101,151
"Maasvlakte, emplacement",Stuttgart,417,659
"Maasvlakte, emplacement","Tilburg, industrie",80,117
"Maasvlakte, emplacement","Uitgeest, emplacement",83,125
"Maasvlakte, emplacement","Valburg, emplacement CUP",95,143
"Maasvlakte, emplacement","Venlo, emplacement",138,205
"Maasvlakte, emplacement","Viersen, guterbahnhof",157,231
"Maasvlakte, emplacement","Vlissingen Sloe, emplacement",85,101
"Maasvlakte, emplacement",Vopak-Sloe,86,101
"Maasvlakte, emplacement","Waalhaven, emplacement",30,39
"Maasvlakte, emplacement","Waalhaven, kantoor RFO",34,41
"Maasvlakte, emplacement","Westhaven, emplacement",78,111
"Maasvlakte, emplacement",Zevenaar grens,117,173
"Maasvlakte, emplacement","Zutphen, emplacement",130,185
Magdeburg Hbf,"Marl-Sinsen, emplacement",226,378
Magdeburg Hbf,Matrans Rotterdam Terminal,359,570
Magdeburg Hbf,"Moerdijk, emplacement",350,568
Magdeburg Hbf,Moers,253,413
Magdeburg Hbf,"Neuss, guterbahnhof",264,424
Magdeburg Hbf,"Nijmegen, emplacement",299,478
Magdeburg Hbf,NWB terminal,324,531
Magdeburg Hbf,OBA,323,529
Magdeburg Hbf,"Oberhausen West, emplacement",237,399
Magdeburg Hbf,"Oldenzaal, emplacement",222,361
Magdeburg Hbf,"Onnen, emplacement noordingang",261,421
Magdeburg Hbf,"Onnen, emplacement zuidingang",266,425
Magdeburg Hbf,Opladen,254,421
Magdeburg Hbf,"Oss, terminal OOC",306,497
Magdeburg Hbf,"Pernis, emplacement",350,569
Magdeburg Hbf,Rheine,199,323
Magdeburg Hbf,"Rheinhausen, emplacement",256,415
Magdeburg Hbf,"Roosendaal, emplacement",359,584
Magdeburg Hbf,RWG,372,600
Magdeburg Hbf,"Sittard, emplacement",307,500
Magdeburg Hbf,Sloehaven empl.,397,653
Magdeburg Hbf,Steinweg Amsterdam,324,531
Magdeburg Hbf,Stroe,274,453
Magdeburg Hbf,Stuttgart,327,510
Magdeburg Hbf,"Tilburg, industrie",329,537
Magdeburg Hbf,"Uitgeest, emplacement",333,542
Magdeburg Hbf,"Valburg, emplacement CUP",290,478
Magdeburg Hbf,"Venlo, emplacement",276,451
Magdeburg Hbf,"Viersen, guterbahnhof",276,448
Magdeburg Hbf,"Vlissingen Sloe, emplacement",398,653
Magdeburg Hbf,Vopak-Sloe,399,653
Magdeburg Hbf,"Waalhaven, emplacement",345,565
Magdeburg Hbf,"Waalhaven, kantoor RFO",348,566
Magdeburg Hbf,"Westhaven, emplacement",321,528
Magdeburg Hbf,Zevenaar grens,279,467
Magdeburg Hbf,"Zutphen, emplacement",262,425
"Marl-Sinsen, emplacement",Matrans Rotterdam Terminal,169,246
"Marl-Sinsen, emplacement","Moerdijk, emplacement",155,239
"Marl-Sinsen, emplacement",Moers,48,61
"Marl-Sinsen, emplacement","Neuss, guterbahnhof",64,86
"Marl-Sinsen, emplacement","Nijmegen, emplacement",98,143
"Marl-Sinsen, emplacement",NWB terminal,149,236
"Marl-Sinsen, emplacement",OBA,147,234
"Marl-Sinsen, emplacement","Oberhausen West, emplacement",32,46
"Marl-Sinsen, emplacement","Oldenzaal, emplacement",83,96
"Marl-Sinsen, emplacement","Onnen, emplacement noordingang",150,223
"Marl-Sinsen, emplacement","Onnen, emplacement zuidingang",146,219
"Marl-Sinsen, emplacement",Opladen,64,92
"Marl-Sinsen, emplacement","Oss, terminal OOC",109,161
"Marl-Sinsen, emplacement","Pernis, emplacement",161,253
"Marl-Sinsen, emplacement",Rheine,76,102
"Marl-Sinsen, emplacement","Rheinhausen, emplacement",52,62
"Marl-Sinsen, emplacement","Roosendaal, emplacement",162,242
"Marl-Sinsen, emplacement",RWG,184,284
"Marl-Sinsen, emplacement","Sittard, emplacement",109,159
"Marl-Sinsen, emplacement",Sloehaven empl.,193,300
"Marl-Sinsen, emplacement",Steinweg Amsterdam,148,236
"Marl-Sinsen, emplacement",Stroe,108,159
"Marl-Sinsen, emplacement",Stuttgart,294,469
"Marl-Sinsen, emplacement","Tilburg, industrie",124,184
"Marl-Sinsen, emplacement","Uitgeest, emplacement",158,256
"Marl-Sinsen, emplacement","Valburg, emplacement CUP",92,140
"Marl-Sinsen, emplacement","Venlo, emplacement",71,98
"Marl-Sinsen, emplacement","Viersen, guterbahnhof",73,103
"Marl-Sinsen, emplacement","Vlissingen Sloe, emplacement",193,300
"Marl-Sinsen, emplacement",Vopak-Sloe,194,300
"Marl-Sinsen, emplacement","Waalhaven, emplacement",155,241
"Marl-Sinsen, emplacement","Waalhaven, kantoor RFO",157,242
"Marl-Sinsen, emplacement","Westhaven, emplacement",146,232
"Marl-Sinsen, emplacement",Zevenaar grens,74,114
"Marl-Sinsen, emplacement","Zutphen, emplacement",100,147
Matrans Rotterdam Terminal,"Moerdijk, emplacement",46,46
Matrans Rotterdam Terminal,Moers,141,196
Matrans Rotterdam Terminal,"Neuss, guterbahnhof",159,225
Matrans Rotterdam Terminal,"Nijmegen, emplacement",94,115
Matrans Rotterdam Terminal,NWB terminal,69,84
Matrans Rotterdam Terminal,OBA,73,87
Matrans Rotterdam Terminal,"Oberhausen West, emplacement",145,208
Matrans Rotterdam Terminal,"Oldenzaal, emplacement",150,212
Matrans Rotterdam Terminal,"Onnen, emplacement noordingang",180,261
Matrans Rotterdam Terminal,"Onnen, emplacement zuidingang",176,258
Matrans Rotterdam Terminal,Opladen,180,258
Matrans Rotterdam Terminal,"Oss, terminal OOC",86,108
Matrans Rotterdam Terminal,"Pernis, emplacement",28,15
Matrans Rotterdam Terminal,Rheine,175,253
Matrans Rotterdam Terminal,"Rheinhausen, emplacement",148,209
Matrans Rotterdam Terminal,"Roosendaal, emplacement",55,62
Matrans Rotterdam Terminal,RWG,50,45
Matrans Rotterdam Terminal,"Sittard, emplacement",134,187
Matrans Rotterdam Terminal,Sloehaven empl.,87,116
Matrans Rotterdam Terminal,Steinweg Amsterdam,69,84
Matrans Rotterdam Terminal,Stroe,93,123
Matrans Rotterdam Terminal,Stuttgart,407,628
Matrans Rotterdam Terminal,"Tilburg, industrie",70,86
Matrans Rotterdam Terminal,"Uitgeest, emplacement",77,100
Matrans Rotterdam Terminal,"Valburg, emplacement CUP",84,111
Matrans Rotterdam Terminal,"Venlo, emplacement",127,173
Matrans Rotterdam Terminal,"Viersen, guterbahnhof",147,199
Matrans Rotterdam Terminal,"Vlissingen Sloe, emplacement",87,116
Matrans Rotterdam Terminal,Vopak-Sloe,88,116
Matrans Rotterdam Terminal,"Waalhaven, emplacement",17,6
Matrans Rotterdam Terminal,"Waalhaven, kantoor RFO",21,8
Matrans Rotterdam Terminal,"Westhaven, emplacement",72,86
Matrans Rotterdam Terminal,Zevenaar grens,107,141
Matrans Rotterdam Terminal,"Zutphen, emplacement",120,153
"Moerdijk, emplacement",Moers,119,179
"Moerdijk, emplacement","Neuss, guterbahnhof",131,193
"Moerdijk, emplacement","Nijmegen, emplacement",77,106
"Moerdijk, emplacement",NWB terminal,77,113
"Moerdijk, emplacement",OBA,80,115
"Moerdijk, emplacement","Oberhausen West, emplacement",127,192
"Moerdijk, emplacement","Oldenzaal, emplacement",141,210
"Moerdijk, emplacement","Onnen, emplacement noordingang",170,259
"Moerdijk, emplacement","Onnen, emplacement zuidingang",166,256
"Moerdijk, emplacement",Opladen,156,235
"Moerdijk, emplacement","Oss, terminal OOC",62,87
"Moerdijk, emplacement","Pernis, emplacement",36,46
"Moerdijk, emplacement",Rheine,166,251
"Moerdijk, emplacement","Rheinhausen, emplacement",125,186
"Moerdijk, emplacement","Roosendaal, emplacement",20,22
"Moerdijk, emplacement",RWG,59,78
"Moerdijk, emplacement","Sittard, emplacement",105,156
"Moerdijk, emplacement",Sloehaven empl.,58,86
"Moerdijk, emplacement",Steinweg Amsterdam,77,113
"Moerdijk, emplacement",Stroe,83,121
"Moerdijk, emplacement",Stuttgart,375,587
"Moerdijk, emplacement","Tilburg, industrie",41,55
"Moerdijk, emplacement","Uitgeest, emplacement",85,128
"Moerdijk, emplacement","Valburg, emplacement CUP",75,109
"Moerdijk, emplacement","Venlo, emplacement",98,142
"Moerdijk, emplacement","Viersen, guterbahnhof",117,168
"Moerdijk, emplacement","Vlissingen Sloe, emplacement",58,86
"Moerdijk, emplacement",Vopak-Sloe,59,86
"Moerdijk, emplacement","Waalhaven, emplacement",30,40
"Moerdijk, emplacement","Waalhaven, kantoor RFO",33,41
"Moerdijk, emplacement","Westhaven, emplacement",79,115
"Moerdijk, emplacement",Zevenaar grens,97,139
"Moerdijk, emplacement","Zutphen, emplacement",111,151
Moers,"Neuss, guterbahnhof",33,38
Moers,"Nijmegen, emplacement",67,92
Moers,NWB terminal,139,206
Moers,OBA,139,206
Moers,"Oberhausen West, emplacement",19,18
Moers,"Oldenzaal, emplacement",98,126
Moers,"Onnen, emplacement noordingang",164,253
Moers,"Onnen, emplacement zuidingang",160,249
Moers,Opladen,48,62
Moers,"Oss, terminal OOC",77,107
Moers,"Pernis, emplacement",134,198
Moers,Rheine,96,136
Moers,"Rheinhausen, emplacement",18,10
Moers,"Roosendaal, emplacement",125,185
Moers,RWG,157,230
Moers,"Sittard, emplacement",72,102
Moers,Sloehaven empl.,156,243
Moers,Steinweg Amsterdam,141,213
Moers,Stroe,101,141
Moers,Stuttgart,275,432
Moers,"Tilburg, industrie",87,127
Moers,"Uitgeest, emplacement",149,228
Moers,"Valburg, emplacement CUP",72,109
Moers,"Venlo, emplacement",35,41
Moers,"Viersen, guterbahnhof",38,44
Moers,"Vlissingen Sloe, emplacement",156,243
Moers,Vopak-Sloe,157,243
Moers,"Waalhaven, emplacement",128,192
Moers,"Waalhaven, kantoor RFO",131,193
Moers,"Westhaven, emplacement",138,205
Moers,Zevenaar grens,69,97
Moers,"Zutphen, emplacement",94,131
"Neuss, guterbahnhof","Nijmegen, emplacement",85,121
"Neuss, guterbahnhof",NWB terminal,157,235
"Neuss, guterbahnhof",OBA,156,235
"Neuss, guterbahnhof","Oberhausen West, emplacement",36,41
"Neuss, guterbahnhof","Oldenzaal, emplacement",115,151
"Neuss, guterbahnhof","Onnen, emplacement noordingang",181,278
"Neuss, guterbahnhof","Onnen, emplacement zuidingang",177,275
"Neuss, guterbahnhof",Opladen,37,38
"Neuss, guterbahnhof","Oss, terminal OOC",94,136
"Neuss, guterbahnhof","Pernis, emplacement",152,228
"Neuss, guterbahnhof",Rheine,113,162
"Neuss, guterbahnhof","Rheinhausen, emplacement",29,31
"Neuss, guterbahnhof","Roosendaal, emplacement",136,201
"Neuss, guterbahnhof",RWG,174,259
"Neuss, guterbahnhof","Sittard, emplacement",57,76
"Neuss, guterbahnhof",Sloehaven empl.,167,260
"Neuss, guterbahnhof",Steinweg Amsterdam,159,242
"Neuss, guterbahnhof",Stroe,118,170
"Neuss, guterbahnhof",Stuttgart,262,404
"Neuss, guterbahnhof","Tilburg, industrie",98,144
"Neuss, guterbahnhof","Uitgeest, emplacement",166,258
"Neuss, guterbahnhof","Valburg, emplacement CUP",90,138
"Neuss, guterbahnhof","Venlo, emplacement",43,55
"Neuss, guterbahnhof","Viersen, guterbahnhof",26,27
"Neuss, guterbahnhof","Vlissingen Sloe, emplacement",167,260
"Neuss, guterbahnhof",Vopak-Sloe,168,259
"Neuss, guterbahnhof","Waalhaven, emplacement",145,221
"Neuss, guterbahnhof","Waalhaven, kantoor RFO",148,222
"Neuss, guterbahnhof","Westhaven, emplacement",155,234
"Neuss, guterbahnhof",Zevenaar grens,86,123
"Neuss, guterbahnhof","Zutphen, emplacement",111,156
"Nijmegen, emplacement",NWB terminal,92,124
"Nijmegen, emplacement",OBA,91,124
"Nijmegen, emplacement","Oberhausen West, emplacement",70,102
"Nijmegen, emplacement","Oldenzaal, emplacement",90,120
"Nijmegen, emplacement","Onnen, emplacement noordingang",132,189
"Nijmegen, emplacement","Onnen, emplacement zuidingang",128,185
"Nijmegen, emplacement",Opladen,105,153
"Nijmegen, emplacement","Oss, terminal OOC",31,27
"Nijmegen, emplacement","Pernis, emplacement",86,117
"Nijmegen, emplacement",Rheine,115,161
"Nijmegen, emplacement","Rheinhausen, emplacement",72,104
"Nijmegen, emplacement","Roosendaal, emplacement",87,121
"Nijmegen, emplacement",RWG,109,148
"Nijmegen, emplacement","Sittard, emplacement",87,121
"Nijmegen, emplacement",Sloehaven empl.,124,184
"Nijmegen, emplacement",Steinweg Amsterdam,93,132
"Nijmegen, emplacement",Stroe,53,59
"Nijmegen, emplacement",Stuttgart,331,522
"Nijmegen, emplacement","Tilburg, industrie",56,67
"Nijmegen, emplacement","Uitgeest, emplacement",101,147
"Nijmegen, emplacement","Valburg, emplacement CUP",19,13
"Nijmegen, emplacement","Venlo, emplacement",53,67
"Nijmegen, emplacement","Viersen, guterbahnhof",72,93
"Nijmegen, emplacement","Vlissingen Sloe, emplacement",124,184
"Nijmegen, emplacement",Vopak-Sloe,125,184
"Nijmegen, emplacement","Waalhaven, emplacement",80,110
"Nijmegen, emplacement","Waalhaven, kantoor RFO",83,111
"Nijmegen, emplacement","Westhaven, emplacement",90,123
"Nijmegen, emplacement",Zevenaar grens,38,34
"Nijmegen, emplacement","Zutphen, emplacement",51,51
NWB terminal,OBA,7,4
NWB terminal,"Oberhausen West, emplacement",126,203
NWB terminal,"Oldenzaal, emplacement",112,170
NWB terminal,"Onnen, emplacement noordingang",126,196
NWB terminal,"Onnen, emplacement zuidingang",127,200
NWB terminal,Opladen,161,256
NWB terminal,"Oss, terminal OOC",81,116
