location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
"van Kleij, Silvester","Amersfoort, remise Strukton",77,103
"van Kleij, Silvester",Amsterdam Centraal,72,92
"van Kleij, Silvester",Amsterdam Westhaven,66,90
"van Kleij, Silvester",Amsterdam Westhaven West,63,88
"van Kleij, Silvester",APMT,37,38
"van Kleij, Silvester","Arnhem, goederenemplacement",93,131
"van Kleij, Silvester","Bad Bentheim, empl. / staalfabriek",154,236
"van Kleij, Silvester","Bad Bentheim, Hilgenstiege sp.25",154,236
"van Kleij, Silvester","Beverwijk, emplacement",68,96
"van Kleij, Silvester","Blerick, emplacement en werkplaats",124,179
"van Kleij, Silvester","Born, emplacement",126,189
"van Kleij, Silvester","Botlek, emplacement",17,13
"van Kleij, Silvester",Bottrop,153,231
"van Kleij, Silvester","Coevorden, euroterminal",154,224
"van Kleij, Silvester",Deventer goed. empl.,113,165
"van Kleij, Silvester","Deventer, goederenemplacement",113,165
"van Kleij, Silvester","Dordrecht, dok",30,36
"van Kleij, Silvester","Dortmund Obereving, emplacement",178,275
"van Kleij, Silvester",Duisburg Ruhrorthafen,145,216
"van Kleij, Silvester","Duisburg, Hochfeld Süd Vorbahnhof",146,222
"van Kleij, Silvester",ECT,40,40
"van Kleij, Silvester","Eindhoven, emplacement",91,132
"van Kleij, Silvester","Eindhoven, emplacement Acht",86,123
"van Kleij, Silvester",Eltville Ost,301,458
"van Kleij, Silvester","Emmerich, station",118,168
"van Kleij, Silvester",Euromax,42,48
"van Kleij, Silvester","Europoort, emplacement",22,18
"van Kleij, Silvester","Gekkengraaf, emplacement",119,176
"van Kleij, Silvester",Germersheim,334,522
"van Kleij, Silvester",Goes,81,116
"van Kleij, Silvester","Hengelo, emplacement",141,208
"van Kleij, Silvester","Herzogenrath, station",155,227
"van Kleij, Silvester",Holland Cargo Terminal,65,89
"van Kleij, Silvester","Houtrakpolder, emplacement",61,86
"van Kleij, Silvester","IJsselmonde, emplacement",26,25
"van Kleij, Silvester","Kaldenkirchen, station",127,188
"van Kleij, Silvester","Kijfhoek, emplacement",28,34
"van Kleij, Silvester","Köln Eifeltor, emplacement",184,280
"van Kleij, Silvester",Koole Vondelingenweg,17,10
"van Kleij, Silvester","Krefeld Linn, emplacement",149,218
"van Kleij, Silvester","Lage Zwaluwe, emplacement",39,51
"van Kleij, Silvester","Leusden, PON",74,104
"van Kleij, Silvester",Ludwigshafen-Oggersheim,315,490
"van Kleij, Silvester","Maasvlakte, emplacement",36,39
"van Kleij, Silvester",Magdeburg Hbf,355,576
"van Kleij, Silvester","Marl-Sinsen, emplacement",166,260
"van Kleij, Silvester",Matrans Rotterdam Terminal,33,21
"van Kleij, Silvester","Moerdijk, emplacement",42,54
"van Kleij, Silvester",Moers,140,206
"van Kleij, Silvester","Neuss, guterbahnhof",158,235
"van Kleij, Silvester","Nijmegen, emplacement",92,124
"van Kleij, Silvester",NWB terminal,67,90
"van Kleij, Silvester",OBA,67,91
"van Kleij, Silvester","Oberhausen West, emplacement",144,217
"van Kleij, Silvester","Oldenzaal, emplacement",144,218
"van Kleij, Silvester","Onnen, emplacement noordingang",175,267
"van Kleij, Silvester","Onnen, emplacement zuidingang",171,264
"van Kleij, Silvester",Opladen,179,270
"van Kleij, Silvester","Oss, terminal OOC",84,118
"van Kleij, Silvester","Pernis, emplacement",17,9
"van Kleij, Silvester",Rheine,169,257
"van Kleij, Silvester","Rheinhausen, emplacement",147,219
"van Kleij, Silvester","Roosendaal, emplacement",53,71
"van Kleij, Silvester",RWG,41,39
"van Kleij, Silvester","Sittard, emplacement",133,195
"van Kleij, Silvester",Sloehaven empl.,86,126
"van Kleij, Silvester",Steinweg Amsterdam,64,88
"van Kleij, Silvester",Stroe,88,128
"van Kleij, Silvester","Tilburg, industrie",69,95
"van Kleij, Silvester","Uitgeest, emplacement",73,103
"van Kleij, Silvester","Valburg, emplacement CUP",83,120
"van Kleij, Silvester","Venlo, emplacement",127,181
"van Kleij, Silvester","Viersen, guterbahnhof",146,207
"van Kleij, Silvester","Vlissingen Sloe, emplacement",87,127
"van Kleij, Silvester",Vopak-Sloe,87,126
"van Kleij, Silvester","Waalhaven, emplacement",19,17
"van Kleij, Silvester","Waalhaven, kantoor RFO",22,19
"van Kleij, Silvester","Westhaven, emplacement",65,89
"van Kleij, Silvester",Zevenaar grens,103,152
"van Kleij, Silvester","Zutphen, emplacement",117,163
"van Kleij, M.B.",Acht,94,136
"van Kleij, M.B.","Almelo, emplacement",116,170
"van Kleij, M.B.","Amersfoort, emplacement sp.12",57,71
"van Kleij, M.B.","Amersfoort, remise Strukton",56,70
"van Kleij, M.B.",Amsterdam Centraal,31,21
"van Kleij, M.B.",Amsterdam Westhaven,25,18
"van Kleij, M.B.",Amsterdam Westhaven West,22,16
"van Kleij, M.B.",APMT,81,110
"van Kleij, M.B.","Arnhem, goederenemplacement",89,126
"van Kleij, M.B.","Bad Bentheim, empl. / staalfabriek",131,199
"van Kleij, M.B.","Bad Bentheim, Hilgenstiege sp.25",130,200
"van Kleij, M.B.","Beverwijk, emplacement",12,10
"van Kleij, M.B.","Blerick, emplacement en werkplaats",129,188
"van Kleij, M.B.","Born, emplacement",134,203
"van Kleij, M.B.","Botlek, emplacement",62,85
"van Kleij, M.B.",Bottrop,142,213
"van Kleij, M.B.","Coevorden, euroterminal",131,187
"van Kleij, M.B.",Deventer goed. empl.,90,128
"van Kleij, M.B.","Deventer, goederenemplacement",90,128
"van Kleij, M.B.","Dordrecht, dok",69,97
"van Kleij, M.B.","Dortmund Obereving, emplacement",166,256
"van Kleij, M.B.",Duisburg Ruhrorthafen,141,214
"van Kleij, M.B.","Duisburg, Hochfeld Süd Vorbahnhof",142,223
"van Kleij, M.B.",ECT,84,112
"van Kleij, M.B.","Eindhoven, emplacement",96,140
"van Kleij, M.B.","Eindhoven, emplacement Acht",95,134
"van Kleij, M.B.",Eltville Ost,293,456
"van Kleij, M.B.","Emmerich, station",106,149
"van Kleij, M.B.",Euromax,86,120
"van Kleij, M.B.","Europoort, emplacement",68,96
"van Kleij, M.B.","Gekkengraaf, emplacement",127,190
"van Kleij, M.B.",Germersheim,340,530
"van Kleij, M.B.",Goes,122,180
"van Kleij, M.B.","Hengelo, emplacement",117,171
"van Kleij, M.B.","Herzogenrath, station",163,241
"van Kleij, M.B.",Holland Cargo Terminal,20,19
"van Kleij, M.B.","Houtrakpolder, emplacement",18,13
"van Kleij, M.B.","IJsselmonde, emplacement",66,89
"van Kleij, M.B.","Kaldenkirchen, station",133,196
"van Kleij, M.B.","Kijfhoek, emplacement",67,94
"van Kleij, M.B.","Köln Eifeltor, emplacement",186,291
"van Kleij, M.B.",Koole Vondelingenweg,60,82
"van Kleij, M.B.","Krefeld Linn, emplacement",154,226
"van Kleij, M.B.","Lage Zwaluwe, emplacement",79,111
"van Kleij, M.B.","Leusden, PON",57,76
"van Kleij, M.B.",Ludwigshafen-Oggersheim,321,498
"van Kleij, M.B.","Maasvlakte, emplacement",80,111
"van Kleij, M.B.",Magdeburg Hbf,332,539
"van Kleij, M.B.","Marl-Sinsen, emplacement",155,242
"van Kleij, M.B.",Matrans Rotterdam Terminal,74,86
"van Kleij, M.B.","Moerdijk, emplacement",82,114
"van Kleij, M.B.",Moers,145,214
"van Kleij, M.B.","Neuss, guterbahnhof",163,243
"van Kleij, M.B.","Nijmegen, emplacement",98,133
"van Kleij, M.B.",NWB terminal,25,17
"van Kleij, M.B.",OBA,26,18
"van Kleij, M.B.","Oberhausen West, emplacement",134,211
"van Kleij, M.B.","Oldenzaal, emplacement",121,182
"van Kleij, M.B.","Onnen, emplacement noordingang",137,207
"van Kleij, M.B.","Onnen, emplacement zuidingang",138,212
"van Kleij, M.B.",Opladen,169,264
"van Kleij, M.B.","Oss, terminal OOC",89,126
"van Kleij, M.B.","Pernis, emplacement",58,79
"van Kleij, M.B.",Rheine,146,220
"van Kleij, M.B.","Rheinhausen, emplacement",152,227
"van Kleij, M.B.","Roosendaal, emplacement",92,131
"van Kleij, M.B.",RWG,84,111
"van Kleij, M.B.","Sittard, emplacement",141,209
"van Kleij, M.B.",Sloehaven empl.,127,191
"van Kleij, M.B.",Steinweg Amsterdam,23,17
"van Kleij, M.B.",Stroe,64,91
"van Kleij, M.B.","Tilburg, industrie",91,127
"van Kleij, M.B.","Uitgeest, emplacement",18,19
"van Kleij, M.B.","Valburg, emplacement CUP",89,129
"van Kleij, M.B.","Venlo, emplacement",132,190
"van Kleij, M.B.","Viersen, guterbahnhof",152,216
"van Kleij, M.B.","Vlissingen Sloe, emplacement",128,192
"van Kleij, M.B.",Vopak-Sloe,128,191
"van Kleij, M.B.","Waalhaven, emplacement",59,81
"van Kleij, M.B.","Waalhaven, kantoor RFO",63,83
"van Kleij, M.B.","Westhaven, emplacement",26,18
"van Kleij, M.B.",Zevenaar grens,92,133
"van Kleij, M.B.","Zutphen, emplacement",94,129
"van Leijden, Niels",Acht,112,168
"van Leijden, Niels","Almelo, emplacement",125,154
"van Leijden, Niels","Amersfoort, emplacement sp.12",69,91
"van Leijden, Niels","Amersfoort, remise Strukton",67,91
"van Leijden, Niels",Amsterdam Centraal,42,46
"van Leijden, Niels",Amsterdam Westhaven,36,44
"van Leijden, Niels",Amsterdam Westhaven West,37,46
"van Leijden, Niels",APMT,105,151
"van Leijden, Niels","Arnhem, goederenemplacement",102,149
"van Leijden, Niels","Bad Bentheim, empl. / staalfabriek",143,220
"van Leijden, Niels","Bad Bentheim, Hilgenstiege sp.25",142,220
"van Leijden, Niels","Beverwijk, emplacement",45,50
"van Leijden, Niels","Blerick, emplacement en werkplaats",144,219
"van Leijden, Niels","Born, emplacement",153,235
"van Leijden, Niels","Botlek, emplacement",86,125
"van Leijden, Niels",Bottrop,155,235
"van Leijden, Niels","Coevorden, euroterminal",119,149
"van Leijden, Niels",Deventer goed. empl.,101,149
"van Leijden, Niels","Deventer, goederenemplacement",102,149
"van Leijden, Niels","Dordrecht, dok",93,137
"van Leijden, Niels","Dortmund Obereving, emplacement",179,279
"van Leijden, Niels",Duisburg Ruhrorthafen,154,237
"van Leijden, Niels","Duisburg, Hochfeld Süd Vorbahnhof",155,245
"van Leijden, Niels",ECT,108,153
"van Leijden, Niels","Eindhoven, emplacement",115,172
"van Leijden, Niels","Eindhoven, emplacement Acht",114,166
"van Leijden, Niels",Eltville Ost,306,479
"van Leijden, Niels","Emmerich, station",119,171
"van Leijden, Niels",Euromax,110,161
"van Leijden, Niels","Europoort, emplacement",92,136
"van Leijden, Niels","Gekkengraaf, emplacement",142,218
"van Leijden, Niels",Germersheim,354,577
"van Leijden, Niels",Goes,146,221
"van Leijden, Niels","Hengelo, emplacement",129,191
"van Leijden, Niels","Herzogenrath, station",182,273
"van Leijden, Niels",Holland Cargo Terminal,40,49
"van Leijden, Niels","Houtrakpolder, emplacement",35,46
"van Leijden, Niels","IJsselmonde, emplacement",91,130
"van Leijden, Niels","Kaldenkirchen, station",148,228
"van Leijden, Niels","Kijfhoek, emplacement",91,135
"van Leijden, Niels","Köln Eifeltor, emplacement",199,313
"van Leijden, Niels",Koole Vondelingenweg,85,122
"van Leijden, Niels","Krefeld Linn, emplacement",169,258
"van Leijden, Niels","Lage Zwaluwe, emplacement",103,152
"van Leijden, Niels","Leusden, PON",68,96
"van Leijden, Niels",Ludwigshafen-Oggersheim,336,530
"van Leijden, Niels","Maasvlakte, emplacement",104,151
"van Leijden, Niels",Magdeburg Hbf,344,559
"van Leijden, Niels","Marl-Sinsen, emplacement",168,264
"van Leijden, Niels",Matrans Rotterdam Terminal,98,126
"van Leijden, Niels","Moerdijk, emplacement",106,155
"van Leijden, Niels",Moers,160,246
"van Leijden, Niels","Neuss, guterbahnhof",178,275
"van Leijden, Niels","Nijmegen, emplacement",113,164
"van Leijden, Niels",NWB terminal,36,43
"van Leijden, Niels",OBA,37,44
"van Leijden, Niels","Oberhausen West, emplacement",147,233
"van Leijden, Niels","Oldenzaal, emplacement",133,202
"van Leijden, Niels","Onnen, emplacement noordingang",115,170
"van Leijden, Niels","Onnen, emplacement zuidingang",117,175
"van Leijden, Niels",Opladen,182,286
"van Leijden, Niels","Oss, terminal OOC",108,158
"van Leijden, Niels","Pernis, emplacement",82,119
"van Leijden, Niels",Rheine,158,241
"van Leijden, Niels","Rheinhausen, emplacement",166,250
"van Leijden, Niels","Roosendaal, emplacement",117,172
"van Leijden, Niels",RWG,108,152
"van Leijden, Niels","Sittard, emplacement",159,241
"van Leijden, Niels",Sloehaven empl.,151,231
"van Leijden, Niels",Steinweg Amsterdam,37,46
"van Leijden, Niels",Stroe,76,111
"van Leijden, Niels","Tilburg, industrie",110,159
"van Leijden, Niels","Uitgeest, emplacement",39,41
"van Leijden, Niels","Valburg, emplacement CUP",103,154
"van Leijden, Niels","Venlo, emplacement",147,221
"van Leijden, Niels","Viersen, guterbahnhof",167,247
"van Leijden, Niels","Vlissingen Sloe, emplacement",152,232
"van Leijden, Niels",Vopak-Sloe,152,231
"van Leijden, Niels","Waalhaven, emplacement",83,122
"van Leijden, Niels","Waalhaven, kantoor RFO",87,124
"van Leijden, Niels","Westhaven, emplacement",35,43
"van Leijden, Niels",Zevenaar grens,105,155
"van Leijden, Niels","Zutphen, emplacement",106,150
